variant,location,freq,date,median_freq_nowcast,median_freq_forecast
Omicron 22A,Panama,0.2,2022-09-03,0.2,
Omicron 22B,Panama,0.95,2022-09-03,0.95,
Omicron 22A,Panama,0.2,2022-09-04,0.2,
Omicron 22B,Panama,0.95,2022-09-04,0.95,
Omicron 22A,Panama,0.2,2022-09-05,0.2,
Omicron 22B,Panama,0.95,2022-09-05,0.95,
Omicron 22A,Panama,0.2,2022-09-06,0.2,
Omicron 22B,Panama,0.96,2022-09-06,0.96,
Omicron 22A,Panama,0.2,2022-09-07,0.2,
Omicron 22B,Panama,0.96,2022-09-07,0.96,
Omicron 22A,Panama,0.2,2022-09-08,0.2,
Omicron 22B,Panama,0.96,2022-09-08,0.96,
Omicron 22A,Panama,0.4,2022-09-09,0.4,
Omicron 22B,Panama,0.9199999999999999,2022-09-09,0.9199999999999999,
Omicron 22A,Panama,0.4,2022-09-10,0.4,
Omicron 22B,Panama,0.9199999999999999,2022-09-10,0.9199999999999999,
Omicron 22A,Panama,0.4,2022-09-11,0.4,
Omicron 22B,Panama,0.9199999999999999,2022-09-11,0.9199999999999999,
Omicron 22A,Panama,0.4,2022-09-12,0.4,
Omicron 22B,Panama,0.9199999999999999,2022-09-12,0.9199999999999999,
Omicron 22A,Panama,0.4,2022-09-13,0.4,
Omicron 22B,Panama,0.9199999999999999,2022-09-13,0.9199999999999999,
Omicron 22A,Panama,0.4,2022-09-14,0.4,
Omicron 22B,Panama,0.9199999999999999,2022-09-14,0.9199999999999999,
Omicron 22A,Panama,0.4,2022-09-15,0.4,
Omicron 22B,Panama,0.9199999999999999,2022-09-15,0.9199999999999999,
Omicron 22B,Panama,1.0,2022-09-16,1.0,
Omicron 22B,Panama,1.0,2022-09-17,1.0,
Omicron 22B,Panama,1.0,2022-09-18,1.0,
Omicron 22B,Panama,1.0,2022-09-19,1.0,
Omicron 22B,Panama,1.0,2022-09-20,1.0,
Omicron 22B,Panama,1.0,2022-09-21,1.0,
Omicron 22B,Panama,1.0,2022-09-22,1.0,
Omicron 22B,Panama,1.0,2022-09-23,1.0,
Omicron 22B,Panama,1.0,2022-09-24,1.0,
Omicron 22B,Panama,1.0,2022-09-25,1.0,
Omicron 22B,Panama,1.0,2022-09-26,1.0,
Omicron 22B,Panama,1.0,2022-09-27,1.0,
Omicron 22B,Panama,1.0,2022-09-28,1.0,
Omicron 22B,Panama,1.0,2022-09-29,1.0,
Omicron 22A,Panama,0.25,2022-09-30,0.25,
Omicron 22B,Panama,0.9375,2022-09-30,0.9375,
Omicron 22A,Panama,0.25,2022-10-01,0.25,
Omicron 22B,Panama,0.9375,2022-10-01,0.9375,
Omicron 22A,Panama,0.25,2022-10-02,0.25,
Omicron 22B,Panama,0.9375,2022-10-02,0.9375,
Omicron 22A,Panama,0.25,2022-10-03,0.25,
Omicron 22B,Panama,0.9375,2022-10-03,0.9375,
Omicron 22A,Panama,0.25,2022-10-04,0.25,
Omicron 22B,Panama,0.9375,2022-10-04,0.9375,
Omicron 22A,Panama,0.25,2022-10-05,0.25,
Omicron 22B,Panama,0.9166666666666666,2022-10-05,0.9166666666666666,
Omicron 22A,Panama,0.25,2022-10-06,0.25,
Omicron 22B,Panama,0.875,2022-10-06,0.875,
Omicron 22B,Panama,1.0,2022-10-07,1.0,
