date	location	variant	sequences
2022-06-14	Australia	Delta	1
2022-06-09	Australia	Omicron 21K	2
2022-06-10	Australia	Omicron 21K	1
2022-06-14	Australia	Omicron 21K	1
2022-06-16	Australia	Omicron 21K	1
2022-08-19	Australia	Omicron 21K	1
2022-06-04	Australia	Omicron 21L	175
2022-06-05	Australia	Omicron 21L	362
2022-06-06	Australia	Omicron 21L	388
2022-06-07	Australia	Omicron 21L	382
2022-06-08	Australia	Omicron 21L	264
2022-06-09	Australia	Omicron 21L	286
2022-06-10	Australia	Omicron 21L	193
2022-06-11	Australia	Omicron 21L	146
2022-06-12	Australia	Omicron 21L	197
2022-06-13	Australia	Omicron 21L	199
2022-06-14	Australia	Omicron 21L	228
2022-06-15	Australia	Omicron 21L	137
2022-06-16	Australia	Omicron 21L	158
2022-06-17	Australia	Omicron 21L	152
2022-06-18	Australia	Omicron 21L	144
2022-06-19	Australia	Omicron 21L	135
2022-06-20	Australia	Omicron 21L	162
2022-06-21	Australia	Omicron 21L	191
2022-06-22	Australia	Omicron 21L	138
2022-06-23	Australia	Omicron 21L	177
2022-06-24	Australia	Omicron 21L	98
2022-06-25	Australia	Omicron 21L	83
2022-06-26	Australia	Omicron 21L	182
2022-06-27	Australia	Omicron 21L	126
2022-06-28	Australia	Omicron 21L	83
2022-06-29	Australia	Omicron 21L	70
2022-06-30	Australia	Omicron 21L	115
2022-07-01	Australia	Omicron 21L	103
2022-07-02	Australia	Omicron 21L	79
2022-07-03	Australia	Omicron 21L	123
2022-07-04	Australia	Omicron 21L	96
2022-07-05	Australia	Omicron 21L	99
2022-07-06	Australia	Omicron 21L	49
2022-07-07	Australia	Omicron 21L	102
2022-07-08	Australia	Omicron 21L	52
2022-07-09	Australia	Omicron 21L	68
2022-07-10	Australia	Omicron 21L	51
2022-07-11	Australia	Omicron 21L	52
2022-07-12	Australia	Omicron 21L	37
2022-07-13	Australia	Omicron 21L	46
2022-07-14	Australia	Omicron 21L	44
2022-07-15	Australia	Omicron 21L	22
2022-07-16	Australia	Omicron 21L	17
2022-07-17	Australia	Omicron 21L	23
2022-07-18	Australia	Omicron 21L	40
2022-07-19	Australia	Omicron 21L	36
2022-07-20	Australia	Omicron 21L	28
2022-07-21	Australia	Omicron 21L	29
2022-07-22	Australia	Omicron 21L	13
2022-07-23	Australia	Omicron 21L	19
2022-07-24	Australia	Omicron 21L	19
2022-07-25	Australia	Omicron 21L	24
2022-07-26	Australia	Omicron 21L	36
2022-07-27	Australia	Omicron 21L	34
2022-07-28	Australia	Omicron 21L	13
2022-07-29	Australia	Omicron 21L	21
2022-07-30	Australia	Omicron 21L	12
2022-07-31	Australia	Omicron 21L	5
