date	location	cases
2022-01-18	Australia	0.0
2022-01-19	Australia	0.0
2022-01-20	Australia	0.0
2022-01-21	Australia	0.0
2022-01-22	Australia	0.0
2022-01-23	Australia	347960.0
2022-01-24	Australia	0.0
2022-01-25	Australia	0.0
2022-01-26	Australia	0.0
2022-01-27	Australia	0.0
2022-01-28	Australia	0.0
2022-01-29	Australia	0.0
2022-01-30	Australia	267817.0
2022-01-31	Australia	0.0
2022-02-01	Australia	0.0
2022-02-02	Australia	0.0
2022-02-03	Australia	0.0
2022-02-04	Australia	0.0
2022-02-05	Australia	0.0
2022-02-06	Australia	201112.0
2022-02-07	Australia	0.0
2022-02-08	Australia	0.0
2022-02-09	Australia	0.0
2022-02-10	Australia	0.0
2022-02-11	Australia	0.0
2022-02-12	Australia	0.0
2022-02-13	Australia	171754.0
2022-02-14	Australia	0.0
2022-02-15	Australia	0.0
2022-02-16	Australia	0.0
2022-02-17	Australia	0.0
2022-02-18	Australia	0.0
2022-02-19	Australia	0.0
2022-02-20	Australia	160429.0
2022-02-21	Australia	0.0
2022-02-22	Australia	0.0
2022-02-23	Australia	0.0
2022-02-24	Australia	0.0
2022-02-25	Australia	0.0
2022-02-26	Australia	0.0
2022-02-27	Australia	160402.0
2022-02-28	Australia	0.0
2022-03-01	Australia	0.0
2022-03-02	Australia	0.0
2022-03-03	Australia	0.0
2022-03-04	Australia	0.0
2022-03-05	Australia	0.0
2022-03-06	Australia	195717.0
2022-03-07	Australia	0.0
2022-03-08	Australia	0.0
2022-03-09	Australia	0.0
2022-03-10	Australia	0.0
2022-03-11	Australia	0.0
2022-03-12	Australia	0.0
2022-03-13	Australia	241848.0
2022-03-14	Australia	0.0
2022-03-15	Australia	0.0
2022-03-16	Australia	0.0
2022-03-17	Australia	0.0
2022-03-18	Australia	0.0
2022-03-19	Australia	0.0
2022-03-20	Australia	327240.0
2022-03-21	Australia	0.0
2022-03-22	Australia	0.0
2022-03-23	Australia	0.0
2022-03-24	Australia	0.0
2022-03-25	Australia	0.0
2022-03-26	Australia	0.0
2022-03-27	Australia	385762.0
2022-03-28	Australia	0.0
2022-03-29	Australia	0.0
2022-03-30	Australia	0.0
2022-03-31	Australia	0.0
2022-04-01	Australia	0.0
2022-04-02	Australia	0.0
2022-04-03	Australia	395982.0
2022-04-04	Australia	0.0
2022-04-05	Australia	0.0
2022-04-06	Australia	0.0
2022-04-07	Australia	0.0
2022-04-08	Australia	0.0
2022-04-09	Australia	0.0
2022-04-10	Australia	359765.0
2022-04-11	Australia	0.0
2022-04-12	Australia	0.0
2022-04-13	Australia	0.0
2022-04-14	Australia	0.0
2022-04-15	Australia	0.0
2022-04-16	Australia	0.0
2022-04-17	Australia	306184.0
2022-04-18	Australia	0.0
2022-04-19	Australia	0.0
2022-04-20	Australia	0.0
2022-04-21	Australia	0.0
2022-04-22	Australia	0.0
2022-04-23	Australia	0.0
2022-04-24	Australia	289282.0
2022-04-25	Australia	0.0
2022-04-26	Australia	0.0
2022-04-27	Australia	0.0
2022-04-28	Australia	0.0
2022-04-29	Australia	0.0
2022-04-30	Australia	0.0
2022-05-01	Australia	272054.0
2022-01-18	Brazil	0.0
2022-01-19	Brazil	0.0
2022-01-20	Brazil	0.0
2022-01-21	Brazil	0.0
2022-01-22	Brazil	0.0
2022-01-23	Brazil	824579.0
2022-01-24	Brazil	0.0
2022-01-25	Brazil	0.0
2022-01-26	Brazil	0.0
2022-01-27	Brazil	0.0
2022-01-28	Brazil	0.0
2022-01-29	Brazil	0.0
2022-01-30	Brazil	1283024.0
2022-01-31	Brazil	0.0
2022-02-01	Brazil	0.0
2022-02-02	Brazil	0.0
2022-02-03	Brazil	0.0
2022-02-04	Brazil	0.0
2022-02-05	Brazil	0.0
2022-02-06	Brazil	1241025.0
2022-02-07	Brazil	0.0
2022-02-08	Brazil	0.0
2022-02-09	Brazil	0.0
2022-02-10	Brazil	0.0
2022-02-11	Brazil	0.0
2022-02-12	Brazil	0.0
2022-02-13	Brazil	1009678.0
2022-02-14	Brazil	0.0
2022-02-15	Brazil	0.0
2022-02-16	Brazil	0.0
2022-02-17	Brazil	0.0
2022-02-18	Brazil	0.0
2022-02-19	Brazil	0.0
2022-02-20	Brazil	773353.0
2022-02-21	Brazil	0.0
2022-02-22	Brazil	0.0
2022-02-23	Brazil	0.0
2022-02-24	Brazil	0.0
2022-02-25	Brazil	0.0
2022-02-26	Brazil	0.0
2022-02-27	Brazil	519785.0
2022-02-28	Brazil	0.0
2022-03-01	Brazil	0.0
2022-03-02	Brazil	0.0
2022-03-03	Brazil	0.0
2022-03-04	Brazil	0.0
2022-03-05	Brazil	0.0
2022-03-06	Brazil	395152.0
2022-03-07	Brazil	0.0
2022-03-08	Brazil	0.0
2022-03-09	Brazil	0.0
2022-03-10	Brazil	0.0
2022-03-11	Brazil	0.0
2022-03-12	Brazil	0.0
2022-03-13	Brazil	331315.0
2022-03-14	Brazil	0.0
2022-03-15	Brazil	0.0
2022-03-16	Brazil	0.0
2022-03-17	Brazil	0.0
2022-03-18	Brazil	0.0
2022-03-19	Brazil	0.0
2022-03-20	Brazil	267998.0
2022-03-21	Brazil	0.0
2022-03-22	Brazil	0.0
2022-03-23	Brazil	0.0
2022-03-24	Brazil	0.0
