date	location	variant	sequences	thres
2021-12-19	United Kingdom	Delta	6	500.0
2021-12-20	United Kingdom	Delta	15	500.0
2021-12-21	United Kingdom	Delta	9	500.0
2021-12-22	United Kingdom	Delta	7	500.0
2021-12-23	United Kingdom	Delta	9	500.0
2021-12-24	United Kingdom	Delta	3	500.0
2021-12-25	United Kingdom	Delta	2	500.0
2021-12-26	United Kingdom	Delta	3	500.0
2021-12-27	United Kingdom	Delta	4	500.0
2021-12-28	United Kingdom	Delta	1	500.0
2021-12-29	United Kingdom	Delta	3	500.0
2021-12-30	United Kingdom	Delta	2	500.0
2021-12-31	United Kingdom	Delta	1	500.0
2022-01-01	United Kingdom	Delta	2	500.0
2022-01-02	United Kingdom	Delta	2	500.0
2022-01-05	United Kingdom	Delta	2	500.0
2022-01-06	United Kingdom	Delta	1	500.0
2022-01-10	United Kingdom	Delta	1	500.0
2022-01-12	United Kingdom	Delta	2	500.0
2022-01-13	United Kingdom	Delta	1	500.0
2021-11-29	United Kingdom	Omicron 21K	1	500.0
2021-11-30	United Kingdom	Omicron 21K	1	500.0
2021-12-02	United Kingdom	Omicron 21K	1	500.0
2021-12-03	United Kingdom	Omicron 21K	1	500.0
2021-12-04	United Kingdom	Omicron 21K	3	500.0
2021-12-05	United Kingdom	Omicron 21K	2	500.0
2021-12-06	United Kingdom	Omicron 21K	7	500.0
2021-12-07	United Kingdom	Omicron 21K	7	500.0
2021-12-08	United Kingdom	Omicron 21K	4	500.0
2021-12-09	United Kingdom	Omicron 21K	8	500.0
2021-12-10	United Kingdom	Omicron 21K	11	500.0
2021-12-11	United Kingdom	Omicron 21K	10	500.0
2021-12-12	United Kingdom	Omicron 21K	16	500.0
2021-12-13	United Kingdom	Omicron 21K	29	500.0
2021-12-14	United Kingdom	Omicron 21K	41	500.0
2021-12-15	United Kingdom	Omicron 21K	46	500.0
2021-12-16	United Kingdom	Omicron 21K	22	500.0
2021-12-17	United Kingdom	Omicron 21K	14	500.0
2021-12-18	United Kingdom	Omicron 21K	49	500.0
2021-12-19	United Kingdom	Omicron 21K	33	500.0
2021-12-20	United Kingdom	Omicron 21K	54	500.0
2021-12-21	United Kingdom	Omicron 21K	31	500.0
2021-12-22	United Kingdom	Omicron 21K	38	500.0
2021-12-23	United Kingdom	Omicron 21K	33	500.0
2021-12-24	United Kingdom	Omicron 21K	25	500.0
2021-12-25	United Kingdom	Omicron 21K	17	500.0
2021-12-26	United Kingdom	Omicron 21K	41	500.0
2021-12-27	United Kingdom	Omicron 21K	50	500.0
2021-12-28	United Kingdom	Omicron 21K	51	500.0
2021-12-29	United Kingdom	Omicron 21K	60	500.0
2021-12-30	United Kingdom	Omicron 21K	58	500.0
2021-12-31	United Kingdom	Omicron 21K	37	500.0
2022-01-01	United Kingdom	Omicron 21K	30	500.0
2022-01-02	United Kingdom	Omicron 21K	48	500.0
2022-01-03	United Kingdom	Omicron 21K	58	500.0
2022-01-04	United Kingdom	Omicron 21K	61	500.0
2022-01-05	United Kingdom	Omicron 21K	63	500.0
2022-01-06	United Kingdom	Omicron 21K	57	500.0
2022-01-07	United Kingdom	Omicron 21K	24	500.0
2022-01-08	United Kingdom	Omicron 21K	27	500.0
2022-01-09	United Kingdom	Omicron 21K	26	500.0
2022-01-10	United Kingdom	Omicron 21K	35	500.0
2022-01-11	United Kingdom	Omicron 21K	50	500.0
2022-01-12	United Kingdom	Omicron 21K	36	500.0
2022-01-13	United Kingdom	Omicron 21K	35	500.0
2022-01-14	United Kingdom	Omicron 21K	42	500.0
2022-01-15	United Kingdom	Omicron 21K	18	500.0
2022-01-16	United Kingdom	Omicron 21K	30	500.0
2022-01-17	United Kingdom	Omicron 21K	42	500.0
2022-01-18	United Kingdom	Omicron 21K	41	500.0
2022-01-08	United Kingdom	Omicron 21L	1	500.0
2022-01-16	United Kingdom	Omicron 21L	2	500.0
2022-01-17	United Kingdom	Omicron 21L	2	500.0
2021-10-21	Denmark	Delta	20	1000.0
2021-10-22	Denmark	Delta	14	1000.0
2021-10-23	Denmark	Delta	20	1000.0
2021-10-24	Denmark	Delta	16	1000.0
2021-10-25	Denmark	Delta	26	1000.0
2021-10-26	Denmark	Delta	18	1000.0
2021-10-27	Denmark	Delta	26	1000.0
2021-10-28	Denmark	Delta	20	1000.0
2021-10-29	Denmark	Delta	27	1000.0
2021-10-30	Denmark	Delta	16	1000.0
2021-10-31	Denmark	Delta	20	1000.0
2021-11-01	Denmark	Delta	17	1000.0
2021-11-02	Denmark	Delta	26	1000.0
2021-11-03	Denmark	Delta	31	1000.0
2021-11-04	Denmark	Delta	18	1000.0
2021-11-05	Denmark	Delta	29	1000.0
2021-11-06	Denmark	Delta	16	1000.0
2021-11-07	Denmark	Delta	19	1000.0
2021-11-08	Denmark	Delta	18	1000.0
2021-11-09	Denmark	Delta	35	1000.0
2021-11-10	Denmark	Delta	23	1000.0
2021-11-11	Denmark	Delta	14	1000.0
2021-11-12	Denmark	Delta	10	1000.0
2021-11-13	Denmark	Delta	17	1000.0
2021-11-14	Denmark	Delta	22	1000.0
2021-11-15	Denmark	Delta	21	1000.0
2021-11-16	Denmark	Delta	14	1000.0
2021-11-17	Denmark	Delta	13	1000.0
2021-11-18	Denmark	Delta	18	1000.0
2021-11-19	Denmark	Delta	37	1000.0
2021-11-20	Denmark	Delta	15	1000.0
2021-11-21	Denmark	Delta	17	1000.0
2021-11-22	Denmark	Delta	19	1000.0
2021-11-23	Denmark	Delta	31	1000.0
2021-11-24	Denmark	Delta	25	1000.0
2021-11-25	Denmark	Delta	22	1000.0
2021-11-26	Denmark	Delta	15	1000.0
2021-11-27	Denmark	Delta	12	1000.0
2021-11-28	Denmark	Delta	15	1000.0
2021-11-29	Denmark	Delta	20	1000.0
2021-11-30	Denmark	Delta	13	1000.0
2021-12-01	Denmark	Delta	25	1000.0
2021-12-02	Denmark	Delta	22	1000.0
2021-12-03	Denmark	Delta	25	1000.0
2021-12-04	Denmark	Delta	31	1000.0
2021-12-05	Denmark	Delta	47	1000.0
2021-12-06	Denmark	Delta	46	1000.0
2021-12-07	Denmark	Delta	16	1000.0
2021-12-08	Denmark	Delta	11	1000.0
2021-12-09	Denmark	Delta	14	1000.0
2021-12-10	Denmark	Delta	15	1000.0
2021-12-11	Denmark	Delta	10	1000.0
2021-12-12	Denmark	Delta	7	1000.0
2021-12-13	Denmark	Delta	15	1000.0
2021-12-14	Denmark	Delta	4	1000.0
2021-12-15	Denmark	Delta	9	1000.0
2021-12-16	Denmark	Delta	3	1000.0
2021-12-17	Denmark	Delta	3	1000.0
2021-12-18	Denmark	Delta	4	1000.0
2021-12-19	Denmark	Delta	6	1000.0
2021-12-20	Denmark	Delta	3	1000.0
2021-12-21	Denmark	Delta	3	1000.0
2021-12-22	Denmark	Delta	1	1000.0
2021-12-23	Denmark	Delta	2	1000.0
2021-12-24	Denmark	Delta	1	1000.0
2021-12-25	Denmark	Delta	1	1000.0
2021-12-26	Denmark	Delta	1	1000.0
2021-12-27	Denmark	Delta	4	1000.0
2021-12-28	Denmark	Delta	3	1000.0
2021-12-30	Denmark	Delta	2	1000.0
2021-12-31	Denmark	Delta	4	1000.0
2022-01-02	Denmark	Delta	2	1000.0
2022-01-03	Denmark	Delta	1	1000.0
2022-01-07	Denmark	Delta	1	1000.0
2022-01-16	Denmark	Delta	1	1000.0
2021-12-01	Denmark	Omicron 21K	1	1000.0
2021-12-02	Denmark	Omicron 21K	1	1000.0
2021-12-06	Denmark	Omicron 21K	3	1000.0
2021-12-07	Denmark	Omicron 21K	1	1000.0
2021-12-08	Denmark	Omicron 21K	3	1000.0
2021-12-09	Denmark	Omicron 21K	3	1000.0
2021-12-10	Denmark	Omicron 21K	3	1000.0
2021-12-11	Denmark	Omicron 21K	1	1000.0
2021-12-12	Denmark	Omicron 21K	1	1000.0
2021-12-13	Denmark	Omicron 21K	5	1000.0
2021-12-14	Denmark	Omicron 21K	4	1000.0
2021-12-15	Denmark	Omicron 21K	4	1000.0
2021-12-16	Denmark	Omicron 21K	5	1000.0
2021-12-17	Denmark	Omicron 21K	1	1000.0
2021-12-18	Denmark	Omicron 21K	5	1000.0
2021-12-19	Denmark	Omicron 21K	12	1000.0
2021-12-20	Denmark	Omicron 21K	12	1000.0
2021-12-21	Denmark	Omicron 21K	5	1000.0
2021-12-22	Denmark	Omicron 21K	8	1000.0
2021-12-23	Denmark	Omicron 21K	3	1000.0
2021-12-24	Denmark	Omicron 21K	1	1000.0
2021-12-25	Denmark	Omicron 21K	3	1000.0
2021-12-26	Denmark	Omicron 21K	3	1000.0
2021-12-27	Denmark	Omicron 21K	12	1000.0
2021-12-28	Denmark	Omicron 21K	6	1000.0
2021-12-29	Denmark	Omicron 21K	2	1000.0
2021-12-30	Denmark	Omicron 21K	8	1000.0
2021-12-31	Denmark	Omicron 21K	3	1000.0
2022-01-01	Denmark	Omicron 21K	4	1000.0
2022-01-02	Denmark	Omicron 21K	34	1000.0
2022-01-03	Denmark	Omicron 21K	14	1000.0
2022-01-04	Denmark	Omicron 21K	3	1000.0
2022-01-05	Denmark	Omicron 21K	15	1000.0
2022-01-06	Denmark	Omicron 21K	11	1000.0
2022-01-07	Denmark	Omicron 21K	13	1000.0
2022-01-08	Denmark	Omicron 21K	3	1000.0
2022-01-09	Denmark	Omicron 21K	4	1000.0
2022-01-10	Denmark	Omicron 21K	7	1000.0
2022-01-11	Denmark	Omicron 21K	14	1000.0
2022-01-12	Denmark	Omicron 21K	6	1000.0
2022-01-13	Denmark	Omicron 21K	10	1000.0
2022-01-14	Denmark	Omicron 21K	11	1000.0
2022-01-15	Denmark	Omicron 21K	7	1000.0
2022-01-16	Denmark	Omicron 21K	7	1000.0
2022-01-17	Denmark	Omicron 21K	7	1000.0
2022-01-18	Denmark	Omicron 21K	6	1000.0
2021-12-18	Denmark	Omicron 21L	1	1000.0
2021-12-20	Denmark	Omicron 21L	1	1000.0
2021-12-21	Denmark	Omicron 21L	2	1000.0
2021-12-23	Denmark	Omicron 21L	1	1000.0
2021-12-27	Denmark	Omicron 21L	4	1000.0
2021-12-29	Denmark	Omicron 21L	1	1000.0
2022-01-01	Denmark	Omicron 21L	2	1000.0
2022-01-02	Denmark	Omicron 21L	9	1000.0
2022-01-03	Denmark	Omicron 21L	9	1000.0
2022-01-04	Denmark	Omicron 21L	2	1000.0
2022-01-05	Denmark	Omicron 21L	6	1000.0
2022-01-06	Denmark	Omicron 21L	3	1000.0
2022-01-07	Denmark	Omicron 21L	3	1000.0
2022-01-08	Denmark	Omicron 21L	5	1000.0
2022-01-09	Denmark	Omicron 21L	3	1000.0
2022-01-10	Denmark	Omicron 21L	6	1000.0
2022-01-11	Denmark	Omicron 21L	13	1000.0
2022-01-12	Denmark	Omicron 21L	6	1000.0
2022-01-13	Denmark	Omicron 21L	9	1000.0
2022-01-14	Denmark	Omicron 21L	14	1000.0
2022-01-15	Denmark	Omicron 21L	8	1000.0
2022-01-16	Denmark	Omicron 21L	7	1000.0
2022-01-17	Denmark	Omicron 21L	22	1000.0
2022-01-18	Denmark	Omicron 21L	18	1000.0
2021-10-21	Germany	Delta	20	1000.0
2021-10-22	Germany	Delta	19	1000.0
2021-10-23	Germany	Delta	19	1000.0
2021-10-24	Germany	Delta	5	1000.0
2021-10-25	Germany	Delta	29	1000.0
2021-10-26	Germany	Delta	26	1000.0
2021-10-27	Germany	Delta	16	1000.0
2021-10-28	Germany	Delta	14	1000.0
2021-10-29	Germany	Delta	23	1000.0
2021-10-30	Germany	Delta	10	1000.0
2021-10-31	Germany	Delta	8	1000.0
2021-11-01	Germany	Delta	13	1000.0
2021-11-02	Germany	Delta	15	1000.0
2021-11-03	Germany	Delta	30	1000.0
2021-11-04	Germany	Delta	28	1000.0
2021-11-05	Germany	Delta	35	1000.0
2021-11-06	Germany	Delta	17	1000.0
2021-11-07	Germany	Delta	1	1000.0
2021-11-08	Germany	Delta	31	1000.0
2021-11-09	Germany	Delta	23	1000.0
2021-11-10	Germany	Delta	13	1000.0
2021-11-11	Germany	Delta	26	1000.0
2021-11-12	Germany	Delta	15	1000.0
2021-11-13	Germany	Delta	11	1000.0
2021-11-14	Germany	Delta	1	1000.0
2021-11-15	Germany	Delta	32	1000.0
2021-11-16	Germany	Delta	39	1000.0
2021-11-17	Germany	Delta	15	1000.0
2021-11-18	Germany	Delta	32	1000.0
2021-11-19	Germany	Delta	12	1000.0
2021-11-20	Germany	Delta	14	1000.0
2021-11-21	Germany	Delta	6	1000.0
2021-11-22	Germany	Delta	36	1000.0
2021-11-23	Germany	Delta	20	1000.0
2021-11-24	Germany	Delta	19	1000.0
2021-11-25	Germany	Delta	27	1000.0
2021-11-26	Germany	Delta	24	1000.0
2021-11-27	Germany	Delta	5	1000.0
2021-11-28	Germany	Delta	7	1000.0
2021-11-29	Germany	Delta	20	1000.0
2021-11-30	Germany	Delta	30	1000.0
2021-12-01	Germany	Delta	10	1000.0
2021-12-02	Germany	Delta	17	1000.0
2021-12-03	Germany	Delta	16	1000.0
2021-12-04	Germany	Delta	12	1000.0
2021-12-05	Germany	Delta	9	1000.0
2021-12-06	Germany	Delta	29	1000.0
2021-12-07	Germany	Delta	21	1000.0
2021-12-08	Germany	Delta	13	1000.0
2021-12-09	Germany	Delta	27	1000.0
2021-12-10	Germany	Delta	30	1000.0
2021-12-11	Germany	Delta	6	1000.0
2021-12-12	Germany	Delta	3	1000.0
2021-12-13	Germany	Delta	24	1000.0
2021-12-14	Germany	Delta	22	1000.0
2021-12-15	Germany	Delta	25	1000.0
2021-12-16	Germany	Delta	13	1000.0
2021-12-17	Germany	Delta	13	1000.0
2021-12-18	Germany	Delta	8	1000.0
2021-12-19	Germany	Delta	2	1000.0
2021-12-20	Germany	Delta	31	1000.0
2021-12-21	Germany	Delta	29	1000.0
2021-12-22	Germany	Delta	9	1000.0
2021-12-23	Germany	Delta	22	1000.0
2021-12-24	Germany	Delta	15	1000.0
2021-12-25	Germany	Delta	2	1000.0
2021-12-26	Germany	Delta	9	1000.0
2021-12-27	Germany	Delta	11	1000.0
2021-12-28	Germany	Delta	6	1000.0
2021-12-29	Germany	Delta	12	1000.0
2021-12-30	Germany	Delta	13	1000.0
2021-12-31	Germany	Delta	4	1000.0
2022-01-02	Germany	Delta	4	1000.0
2022-01-03	Germany	Delta	12	1000.0
2022-01-04	Germany	Delta	4	1000.0
2022-01-05	Germany	Delta	1	1000.0
2022-01-06	Germany	Delta	6	1000.0
2022-01-07	Germany	Delta	9	1000.0
2022-01-10	Germany	Delta	9	1000.0
2022-01-11	Germany	Delta	5	1000.0
2022-01-12	Germany	Delta	1	1000.0
2022-01-13	Germany	Delta	2	1000.0
2022-01-14	Germany	Delta	1	1000.0
2022-01-18	Germany	Delta	2	1000.0
2021-11-29	Germany	Omicron 21K	1	1000.0
2021-12-03	Germany	Omicron 21K	1	1000.0
2021-12-06	Germany	Omicron 21K	1	1000.0
2021-12-07	Germany	Omicron 21K	1	1000.0
2021-12-08	Germany	Omicron 21K	1	1000.0
2021-12-10	Germany	Omicron 21K	1	1000.0
2021-12-11	Germany	Omicron 21K	1	1000.0
2021-12-12	Germany	Omicron 21K	1	1000.0
2021-12-14	Germany	Omicron 21K	5	1000.0
2021-12-15	Germany	Omicron 21K	1	1000.0
2021-12-16	Germany	Omicron 21K	3	1000.0
2021-12-17	Germany	Omicron 21K	3	1000.0
2021-12-20	Germany	Omicron 21K	8	1000.0
2021-12-21	Germany	Omicron 21K	7	1000.0
2021-12-22	Germany	Omicron 21K	4	1000.0
2021-12-23	Germany	Omicron 21K	11	1000.0
2021-12-24	Germany	Omicron 21K	7	1000.0
2021-12-25	Germany	Omicron 21K	3	1000.0
2021-12-26	Germany	Omicron 21K	5	1000.0
2021-12-27	Germany	Omicron 21K	9	1000.0
2021-12-28	Germany	Omicron 21K	12	1000.0
2021-12-29	Germany	Omicron 21K	14	1000.0
2021-12-30	Germany	Omicron 21K	18	1000.0
2021-12-31	Germany	Omicron 21K	8	1000.0
2022-01-01	Germany	Omicron 21K	4	1000.0
2022-01-02	Germany	Omicron 21K	4	1000.0
2022-01-03	Germany	Omicron 21K	19	1000.0
2022-01-04	Germany	Omicron 21K	12	1000.0
2022-01-05	Germany	Omicron 21K	11	1000.0
2022-01-06	Germany	Omicron 21K	13	1000.0
2022-01-07	Germany	Omicron 21K	11	1000.0
2022-01-08	Germany	Omicron 21K	7	1000.0
2022-01-09	Germany	Omicron 21K	3	1000.0
2022-01-10	Germany	Omicron 21K	15	1000.0
2022-01-11	Germany	Omicron 21K	16	1000.0
2022-01-12	Germany	Omicron 21K	14	1000.0
2022-01-13	Germany	Omicron 21K	6	1000.0
2022-01-14	Germany	Omicron 21K	9	1000.0
2022-01-15	Germany	Omicron 21K	5	1000.0
2022-01-16	Germany	Omicron 21K	1	1000.0
2022-01-17	Germany	Omicron 21K	8	1000.0
2022-01-18	Germany	Omicron 21K	10	1000.0
2022-01-07	Germany	Omicron 21L	3	1000.0
2022-01-10	Germany	Omicron 21L	3	1000.0
2022-01-12	Germany	Omicron 21L	1	1000.0
2022-01-13	Germany	Omicron 21L	1	1000.0
2022-01-18	Germany	Omicron 21L	1	1000.0
2021-12-02	Germany	other	1	1000.0
2021-12-22	Germany	other	1	1000.0
2022-01-09	Germany	other	1	1000.0
2021-10-21	United Kingdom	Delta	89	1000.0
2021-10-22	United Kingdom	Delta	102	1000.0
2021-10-23	United Kingdom	Delta	100	1000.0
2021-10-24	United Kingdom	Delta	84	1000.0
2021-10-25	United Kingdom	Delta	103	1000.0
2021-10-26	United Kingdom	Delta	100	1000.0
2021-10-27	United Kingdom	Delta	120	1000.0
2021-10-28	United Kingdom	Delta	90	1000.0
2021-10-29	United Kingdom	Delta	90	1000.0
2021-10-30	United Kingdom	Delta	102	1000.0
2021-10-31	United Kingdom	Delta	102	1000.0
2021-11-01	United Kingdom	Delta	124	1000.0
2021-11-02	United Kingdom	Delta	90	1000.0
2021-11-03	United Kingdom	Delta	102	1000.0
2021-11-04	United Kingdom	Delta	95	1000.0
2021-11-05	United Kingdom	Delta	93	1000.0
2021-11-06	United Kingdom	Delta	92	1000.0
2021-11-07	United Kingdom	Delta	97	1000.0
2021-11-08	United Kingdom	Delta	134	1000.0
2021-11-09	United Kingdom	Delta	110	1000.0
2021-11-10	United Kingdom	Delta	102	1000.0
2021-11-11	United Kingdom	Delta	102	1000.0
2021-11-12	United Kingdom	Delta	85	1000.0
2021-11-13	United Kingdom	Delta	86	1000.0
2021-11-14	United Kingdom	Delta	82	1000.0
2021-11-15	United Kingdom	Delta	111	1000.0
2021-11-16	United Kingdom	Delta	119	1000.0
2021-11-17	United Kingdom	Delta	94	1000.0
2021-11-18	United Kingdom	Delta	92	1000.0
2021-11-19	United Kingdom	Delta	89	1000.0
2021-11-20	United Kingdom	Delta	103	1000.0
2021-11-21	United Kingdom	Delta	95	1000.0
2021-11-22	United Kingdom	Delta	129	1000.0
2021-11-23	United Kingdom	Delta	77	1000.0
2021-11-24	United Kingdom	Delta	100	1000.0
2021-11-25	United Kingdom	Delta	110	1000.0
2021-11-26	United Kingdom	Delta	113	1000.0
2021-11-27	United Kingdom	Delta	69	1000.0
2021-11-28	United Kingdom	Delta	103	1000.0
2021-11-29	United Kingdom	Delta	130	1000.0
2021-11-30	United Kingdom	Delta	110	1000.0
2021-12-01	United Kingdom	Delta	100	1000.0
2021-12-02	United Kingdom	Delta	78	1000.0
2021-12-03	United Kingdom	Delta	91	1000.0
2021-12-04	United Kingdom	Delta	63	1000.0
2021-12-05	United Kingdom	Delta	84	1000.0
2021-12-06	United Kingdom	Delta	131	1000.0
2021-12-07	United Kingdom	Delta	116	1000.0
2021-12-08	United Kingdom	Delta	95	1000.0
2021-12-09	United Kingdom	Delta	81	1000.0
2021-12-10	United Kingdom	Delta	65	1000.0
2021-12-11	United Kingdom	Delta	50	1000.0
2021-12-12	United Kingdom	Delta	45	1000.0
2021-12-13	United Kingdom	Delta	76	1000.0
2021-12-14	United Kingdom	Delta	47	1000.0
2021-12-15	United Kingdom	Delta	61	1000.0
2021-12-16	United Kingdom	Delta	54	1000.0
2021-12-17	United Kingdom	Delta	23	1000.0
2021-12-18	United Kingdom	Delta	27	1000.0
2021-12-19	United Kingdom	Delta	19	1000.0
2021-12-20	United Kingdom	Delta	34	1000.0
2021-12-21	United Kingdom	Delta	15	1000.0
2021-12-22	United Kingdom	Delta	12	1000.0
2021-12-23	United Kingdom	Delta	15	1000.0
2021-12-24	United Kingdom	Delta	6	1000.0
2021-12-25	United Kingdom	Delta	6	1000.0
2021-12-26	United Kingdom	Delta	8	1000.0
2021-12-27	United Kingdom	Delta	8	1000.0
2021-12-28	United Kingdom	Delta	4	1000.0
2021-12-29	United Kingdom	Delta	8	1000.0
2021-12-30	United Kingdom	Delta	3	1000.0
2021-12-31	United Kingdom	Delta	4	1000.0
2022-01-02	United Kingdom	Delta	1	1000.0
2022-01-03	United Kingdom	Delta	2	1000.0
2022-01-04	United Kingdom	Delta	3	1000.0
2022-01-05	United Kingdom	Delta	1	1000.0
2022-01-06	United Kingdom	Delta	1	1000.0
2022-01-08	United Kingdom	Delta	1	1000.0
2022-01-09	United Kingdom	Delta	1	1000.0
2022-01-12	United Kingdom	Delta	1	1000.0
2022-01-13	United Kingdom	Delta	1	1000.0
2022-01-14	United Kingdom	Delta	1	1000.0
2021-11-26	United Kingdom	Omicron 21K	1	1000.0
2021-11-27	United Kingdom	Omicron 21K	3	1000.0
2021-12-02	United Kingdom	Omicron 21K	4	1000.0
2021-12-03	United Kingdom	Omicron 21K	4	1000.0
2021-12-04	United Kingdom	Omicron 21K	3	1000.0
2021-12-05	United Kingdom	Omicron 21K	6	1000.0
2021-12-06	United Kingdom	Omicron 21K	7	1000.0
2021-12-07	United Kingdom	Omicron 21K	17	1000.0
2021-12-08	United Kingdom	Omicron 21K	11	1000.0
2021-12-09	United Kingdom	Omicron 21K	14	1000.0
2021-12-10	United Kingdom	Omicron 21K	28	1000.0
2021-12-11	United Kingdom	Omicron 21K	18	1000.0
2021-12-12	United Kingdom	Omicron 21K	33	1000.0
2021-12-13	United Kingdom	Omicron 21K	49	1000.0
2021-12-14	United Kingdom	Omicron 21K	69	1000.0
2021-12-15	United Kingdom	Omicron 21K	80	1000.0
2021-12-16	United Kingdom	Omicron 21K	60	1000.0
2021-12-17	United Kingdom	Omicron 21K	59	1000.0
2021-12-18	United Kingdom	Omicron 21K	56	1000.0
2021-12-19	United Kingdom	Omicron 21K	58	1000.0
2021-12-20	United Kingdom	Omicron 21K	115	1000.0
2021-12-21	United Kingdom	Omicron 21K	77	1000.0
2021-12-22	United Kingdom	Omicron 21K	75	1000.0
2021-12-23	United Kingdom	Omicron 21K	69	1000.0
2021-12-24	United Kingdom	Omicron 21K	51	1000.0
2021-12-25	United Kingdom	Omicron 21K	27	1000.0
2021-12-26	United Kingdom	Omicron 21K	83	1000.0
2021-12-27	United Kingdom	Omicron 21K	73	1000.0
2021-12-28	United Kingdom	Omicron 21K	116	1000.0
2021-12-29	United Kingdom	Omicron 21K	135	1000.0
2021-12-30	United Kingdom	Omicron 21K	100	1000.0
2021-12-31	United Kingdom	Omicron 21K	80	1000.0
2022-01-01	United Kingdom	Omicron 21K	51	1000.0
2022-01-02	United Kingdom	Omicron 21K	77	1000.0
2022-01-03	United Kingdom	Omicron 21K	107	1000.0
2022-01-04	United Kingdom	Omicron 21K	123	1000.0
2022-01-05	United Kingdom	Omicron 21K	99	1000.0
2022-01-06	United Kingdom	Omicron 21K	121	1000.0
2022-01-07	United Kingdom	Omicron 21K	60	1000.0
2022-01-08	United Kingdom	Omicron 21K	47	1000.0
2022-01-09	United Kingdom	Omicron 21K	51	1000.0
2022-01-10	United Kingdom	Omicron 21K	81	1000.0
2022-01-11	United Kingdom	Omicron 21K	96	1000.0
2022-01-12	United Kingdom	Omicron 21K	75	1000.0
2022-01-13	United Kingdom	Omicron 21K	74	1000.0
2022-01-14	United Kingdom	Omicron 21K	91	1000.0
2022-01-15	United Kingdom	Omicron 21K	59	1000.0
2022-01-16	United Kingdom	Omicron 21K	66	1000.0
2022-01-17	United Kingdom	Omicron 21K	83	1000.0
2022-01-18	United Kingdom	Omicron 21K	69	1000.0
2022-01-11	United Kingdom	Omicron 21L	1	1000.0
2022-01-12	United Kingdom	Omicron 21L	2	1000.0
2022-01-13	United Kingdom	Omicron 21L	3	1000.0
2022-01-15	United Kingdom	Omicron 21L	2	1000.0
2022-01-16	United Kingdom	Omicron 21L	2	1000.0
2022-01-17	United Kingdom	Omicron 21L	4	1000.0
2021-12-19	United Kingdom	other	1	1000.0
2022-01-04	United Kingdom	other	1	1000.0
2021-10-21	Denmark	Delta	32	1500.0
2021-10-22	Denmark	Delta	30	1500.0
2021-10-23	Denmark	Delta	21	1500.0
2021-10-24	Denmark	Delta	34	1500.0
2021-10-25	Denmark	Delta	33	1500.0
2021-10-26	Denmark	Delta	36	1500.0
2021-10-27	Denmark	Delta	33	1500.0
2021-10-28	Denmark	Delta	34	1500.0
2021-10-29	Denmark	Delta	26	1500.0
2021-10-30	Denmark	Delta	24	1500.0
2021-10-31	Denmark	Delta	28	1500.0
2021-11-01	Denmark	Delta	34	1500.0
2021-11-02	Denmark	Delta	43	1500.0
2021-11-03	Denmark	Delta	45	1500.0
2021-11-04	Denmark	Delta	48	1500.0
2021-11-05	Denmark	Delta	37	1500.0
2021-11-06	Denmark	Delta	36	1500.0
2021-11-07	Denmark	Delta	53	1500.0
2021-11-08	Denmark	Delta	30	1500.0
2021-11-09	Denmark	Delta	33	1500.0
2021-11-10	Denmark	Delta	32	1500.0
2021-11-11	Denmark	Delta	32	1500.0
2021-11-12	Denmark	Delta	22	1500.0
2021-11-13	Denmark	Delta	18	1500.0
2021-11-14	Denmark	Delta	27	1500.0
2021-11-15	Denmark	Delta	44	1500.0
2021-11-16	Denmark	Delta	32	1500.0
2021-11-17	Denmark	Delta	23	1500.0
2021-11-18	Denmark	Delta	36	1500.0
2021-11-19	Denmark	Delta	42	1500.0
2021-11-20	Denmark	Delta	41	1500.0
2021-11-21	Denmark	Delta	25	1500.0
2021-11-22	Denmark	Delta	32	1500.0
2021-11-23	Denmark	Delta	33	1500.0
2021-11-24	Denmark	Delta	40	1500.0
2021-11-25	Denmark	Delta	35	1500.0
2021-11-26	Denmark	Delta	23	1500.0
2021-11-27	Denmark	Delta	29	1500.0
2021-11-28	Denmark	Delta	26	1500.0
2021-11-29	Denmark	Delta	31	1500.0
2021-11-30	Denmark	Delta	30	1500.0
2021-12-01	Denmark	Delta	30	1500.0
2021-12-02	Denmark	Delta	44	1500.0
2021-12-03	Denmark	Delta	31	1500.0
2021-12-04	Denmark	Delta	42	1500.0
2021-12-05	Denmark	Delta	52	1500.0
2021-12-06	Denmark	Delta	66	1500.0
2021-12-07	Denmark	Delta	35	1500.0
2021-12-08	Denmark	Delta	26	1500.0
2021-12-09	Denmark	Delta	16	1500.0
2021-12-10	Denmark	Delta	21	1500.0
2021-12-11	Denmark	Delta	9	1500.0
2021-12-12	Denmark	Delta	14	1500.0
2021-12-13	Denmark	Delta	8	1500.0
2021-12-14	Denmark	Delta	8	1500.0
2021-12-15	Denmark	Delta	14	1500.0
2021-12-16	Denmark	Delta	13	1500.0
2021-12-17	Denmark	Delta	6	1500.0
2021-12-18	Denmark	Delta	9	1500.0
2021-12-19	Denmark	Delta	10	1500.0
2021-12-20	Denmark	Delta	4	1500.0
2021-12-21	Denmark	Delta	7	1500.0
2021-12-22	Denmark	Delta	4	1500.0
2021-12-23	Denmark	Delta	6	1500.0
2021-12-24	Denmark	Delta	3	1500.0
2021-12-25	Denmark	Delta	3	1500.0
2021-12-26	Denmark	Delta	1	1500.0
